countryA,countryB,bilateralTradeNormValue,bilateralTradeRawValue,foreignCapitalInvestmentNormValue,foreignCapitalInvestmentRawValue,onlineSearchInterestRawValue,migrantDestinationsRawValue,migrantDestinationsNormValue,travelDestinationsRawValue,travelDestinationsNormValue,foreignMediaFlowsRawValue,armsTradeNormValue,armsTradeRawValue,jointTrainingNormValue,jointTrainingRawValue,defenceDialoguesNormValue,defenceDialoguesRawValue,diplomaticDialoguesNormValue,diplomaticDialoguesRawValue
PH,JP,0.1205358663,18488428287.000004,0.0034013212,348500000.00000006,0.3692771562,275252.0,0.0440506455,109110.0,0.1016671534,0.0386165733,0.0036385688,6000000.0,0.0609756098,20.0,0.12,3.0,,
PH,KE,7.09289e-05,10879456.0,,,,,,,,,,,,,,,,
PH,KG,3.1e-09,475.0,,,,,,,,,,,,,,,,
PH,KI,7.70438e-05,11817382.0,,,,,,,,,,,,,,,,
PH,KM,1.82e-07,27920.0,,,,,,,,,,,,,,,,
PH,KN,1e-09,152.0,,,,,,,,,,,,,,,,
PH,KW,0.0026660482,408932558.0,,,,,,,,,,,,,,,,
PH,KZ,2.32854e-05,3571635.0,,,,,,,,,,,,,,,,
PH,LA,1.61644e-05,2479379.0,,,0.0011108466,,,3679.0,0.0034280401,,,,0.0213414634,7.0,,,,
PH,LB,2.03937e-05,3128089.0,,,,,,,,,,,,,,,,
PH,LR,2.3e-08,3532.0,,,,,,,,,,,,,,,,
PH,LS,3.861e-07,59224.0,,,,,,,,,,,,,,,,
PH,LY,3.592e-07,55099.0,,,,,,,,,,,,,,,,
PH,MA,0.0382483453,5866733365.0,0.0299765065,3974299999.9999995,0.0172974689,117990.0,0.0188828261,66051.0,0.0615453868,0.0509651396,,,0.0731707317,24.0,0.12,3.0,,
PH,MAR,0.0001372773,21056314.0,,,,,,,,,,,,,,,,
PH,MD,6.5601e-06,1006227.9999999999,,,,,,,,,,,,,,,,
PH,MG,2.444e-07,37482.0,,,,,,,,,,,,,,,,
PH,MH,5.12453e-05,7860279.0,,,,,,,,,,,,,,,,
PH,ML,2.8975e-06,444434.0,,,,,,,,,,,,,,,,
PH,MO,1.28651e-05,1973313.0,,,0.0018249623,181.0,2.89668e-05,79.0,7.36111e-05,,,,0.0091463415,3.0,,,,
PH,MS,1.3e-09,192.0,,,,,,,,,,,,,,,,
PH,MU,8.35623e-05,12817226.000000002,,,,,,,,,,,,,,,,
PH,MV,7.3078e-06,1120914.0,,,,,,,,,,,,,,,,
PH,MW,3.1063e-06,476467.0000000001,,,,,,,,,,,,,,,,
PH,MX,0.0045528738,698343854.0,,,,,,,,,,,,,,,,
PH,MY,0.0010350668,158764010.0,0.0262975869,1505300000.0,0.0084900421,,,3311.0,0.0030851429,0.0001198778,,,0.0213414634,7.0,,,,
PH,MZ,2.1903e-06,335955.0,,,,,,,,,,,,,,,,
PH,NA,1.0242e-06,157092.0,,,,,,,,,,,,,,,,
PH,NC,1.8856e-05,2892234.0,,,,,,,,,,,,,,,,
PH,NE,2.2127e-06,339396.0,,,,,,,,,,,,,,,,
PH,NG,0.0008436436,129402522.0,,,,,,,,,,,,,,,,
PH,NI,6.8816e-06,1055540.9999999998,,,,,,,,,,,,,,,,
PH,NK,,,,,0.0045227327,2990.0,0.0004785122,,,0.0005247918,,,,,,,,
PH,NO,0.0002547886,39080827.0,,,,,,,,,,,,,,,,
PH,NP,5.1296e-06,786799.0,0.0100648624,30600000.0,0.0041260017,,,,,,,,0.0091463415,3.0,,,,
PH,NR,8.28293e-05,12704803.0,,,,,,,,,,,,,,,,
PH,NZ,0.0033326635,511181547.99999994,0.0013096567,30600000.0,0.013568198,70412.0,0.0112685614,5398.0,0.00502978,0.0009379844,,,0.0243902439,8.0,,,,
PH,OM,0.0002096317,32154421.999999996,,,,,,,,,,,,,,,,
PH,PA,6.44448e-05,9884877.0,,,,,,,,,,,,,,,,
PH,PE,0.0003534094,54207807.0,,,,,,,,,,,,,,,,
PH,PF,1.3237e-06,203043.0,,,,,,,,,,,,,,,,
PH,PG,0.0010117597,155189046.00000003,0.0138272805,89900000.0,7.93462e-05,1463.0,0.0002341349,5518.0,0.0051415943,0.0003596335,,,0.0152439024,5.0,,,,
PH,PK,0.0009781386,150032066.99999997,,,0.0096008887,,,16262.3516238097,0.015153029,0.0492145348,,,0.0152439024,5.0,,,,
PH,PW,1.07649e-05,1651170.0,,,,,,,,,,,,,,,,
PH,PY,7.6518e-06,1173674.0,,,,,,,,,,,,,,,,
PH,QA,0.0017076692,261931335.0,,,,,,,,,,,,,,,,
PH,RS,1.77318e-05,2719802.9999999995,,,,,,,,,,,,,,,,
PH,RU,0.0060334344,925440053.0,0.0005294289,82600000.0,0.019915893,145.0,2.32054e-05,1830.0,0.0017051681,0.0979719493,,,0.012195122,4.0,,,,
PH,RW,6.788e-07,104122.0,,,,,,,,,,,,,,,,
PH,SA,0.0044829655,687620944.0,,,,,,,,,,,,,,,,
PH,SB,5.22948e-05,8021260.0,,,,,,,,,,,,,,,,
PH,SC,1.19191e-05,1828218.0,,,,,,,,,,,,,,,,
PH,SD,5.8006e-06,889720.0000000001,,,,,,,,,,,,,,,,
PH,SG,0.061057543,9365328678.0,0.0013987923,164500000.0,0.0269777037,14944.0,0.0023916006,97881.0,0.0912041302,0.045005921,,,0.0609756098,20.0,,,,
PH,SK,0.0613414898,9408881938.0,0.0100108783,728100000.0,0.0370546695,64942.0,0.0103931562,115696.0,0.107803895,0.0287448711,0.4196482717,692000000.0,0.0274390244,9.0,0.08,2.0,0.125,1.0
PH,SL,0.0003496199,53626552.00000001,,,0.0040466556,,,4249.0,0.0039591581,,,,0.0365853659,12.0,,,,
PH,SLE,1.208e-06,185285.0,,,,,,,,,,,,,,,,
PH,SM,2.917e-07,44742.0,,,,,,,,,,,,,,,,
PH,SN,6.617e-06,1014946.0000000001,,,,,,,,,,,,,,,,
PH,SO,5.4444e-06,835094.0,,,,,,,,,,,,,,,,
PH,SR,2.2691e-06,348054.0000000001,,,,,,,,,,,,,,,,
PH,SV,8.1574e-06,1251220.0,,,,,,,,,,,,,,,,
PH,SY,2.6904e-06,412667.0,,,,,,,,,,,,,,,,
PH,SZ,1.7493e-06,268321.0,,,,,,,,,,,,,,,,
PH,TD,1.61e-08,2462.0,,,,,,,,,,,,,,,,
PH,TG,1.1259e-06,172702.0,,,,,,,,,,,,,,,,
PH,TH,0.0505747258,7757418766.999999,0.0040761337,244390000.0,0.0530825994,1361.0,0.0002178111,71796.0,0.0668984965,0.0098936482,,,0.0640243902,21.0,,,,
PH,TJ,2.2e-09,340.0,,,,,,,,,,,,,,,,
PH,TL,1.016e-06,155837.0,,,,,,,,,,,,,,,,
PH,TN,6.55888e-05,10060358.0,,,,,,,,,,,,,,,,
PH,TO,2.0819e-06,319337.0000000001,,,,,,,,,,,,,,,,
PH,TR,0.0010015032,153615853.0,,,,,,,,,,,,,,,,
PH,TT,2.7857e-06,427280.9999999999,,,,,,,,,,,,,,,,
PH,TV,2.52458e-05,3872337.0000000005,,,,,,,,,,,,,,,,
PH,TW,0.0450213338,6905610147.0,0.0011436764,40200000.0,,154228.0,0.0246822655,77065.0,0.0718080761,0.000938657,,,,,,,,
PH,TZ,1.57192e-05,2411091.0,,,,,,,,,,,,,,,,
PH,UA,0.0009276272,142284364.0,,,,,,,,,,,,,,,,
PH,UG,1.29068e-05,1979713.0,,,,,,,,,,,,,,,,
PH,UK,0.0060952554,934922483.0,,,,,,,,,,,,,,,,
PH,US,0.1090342034,16724242425.0,0.0005623049,439460000.0,0.1744029199,2061178.0,0.3298658005,45812.0,0.0426869731,0.529530314,0.2328684051,384000000.0,0.1432926829,47.0,0.28,7.0,0.125,1.0
PH,UY,0.0003388745,51978369.0,,,,,,,,,,,,,,,,
PH,UZ,2.84474e-05,4363414.000000001,,,,,,,,,,,,,,,,
PH,VA,6.5e-08,9968.0,,,,,,,,,,,,,,,,
PH,VC,4.458e-07,68385.0,,,,,,,,,,,,,,,,
PH,VE,8.4055e-06,1289282.0,,,,,,,,,,,,,,,,
PH,VN,0.0282801372,4337756929.0,0.003672545,801160000.0,0.0153138142,118.0,1.88844e-05,36969.0,0.0344471909,0.0084661971,,,0.0457317073,15.0,,,,
PH,VU,3.70849e-05,5688283.0,,,,,,,,,,,,,,,,
PH,WS,4.1286e-06,633262.9999999999,,,,,,,,,,,,,,,,
PH,YE,2.78322e-05,4269056.0,,,,,,,,,,,,,,,,
PH,ZA,0.0007708775,118241263.0,,,,,,,,,,,,,,,,
PH,ZM,1.2193e-06,187022.0,,,,,,,,,,,,,,,,
PH,ZW,7.4716e-06,1146027.0,,,,,,,,,,,,,,,,
PK,AE,0.0819873115,5577036727.999999,,,,,,,,,,,,,,,,
PK,AF,0.0204093135,1388306180.0,,,,,,,,,,,,,,,,
PK,AG,4.7125e-06,320559.0,,,,,,,,,,,,,,,,
PK,AI,2.47e-08,1680.0,,,,,,,,,,,,,,,,
PK,AL,6.21622e-05,4228472.999999999,,,,,,,,,,,,,,,,
PK,AM,3.4305e-06,233351.0,,,,,,,,,,,,,,,,
PK,AN,4.9176e-06,334512.0,,,,,,,,,,,,,,,,
PK,AN,8.039e-07,54686.0,,,,,,,,,,,,,,,,
PK,AO,0.0005363776,36486101.0,,,,,,,,,,,,,,,,
PK,AR,0.0021172275,144020525.0,,,,,,,,,,,,,,,,
PK,AS,2.4492e-06,166600.0,,,,,,,,,,,,,,,,
PK,AU,0.0077186033,525043855.0,0.0002753378,51600000.0,0.045176588,82497.0,0.0130355083,5928.0,0.0477054156,0.0940899323,,,0.0352112676,5.0,,,,
PK,AZ,6.9376e-05,4719176.0,,,,,,,,,,,,,,,,
PK,BA,0.0095219815,647715355.0,0.0031770949,89900000.0,0.0535380007,,,,,0.0023882548,,,0.0352112676,5.0,,,,
PK,BB,8.8779e-06,603901.9999999999,,,,,,,,,,,,,,,,
PK,BF,8.7874e-06,597746.0,,,,,,,,,,,,,,,,
PK,BH,0.0017597042,119700655.0,,,,,,,,,,,,,,,,
PK,BI,0.0001341791,9127289.999999998,,,,,,,,,,,,,,,,
PK,BIH,4.7632e-06,324006.0,,,,,,,,,,,,,,,,
PK,BJ,0.0009310148,63330579.0,,,,,,,,,,,,,,,,
PK,BM,8.299e-07,56452.0,,,,,,,,,,,,,,,,
PK,BO,9.0628e-06,616479.0,,,,,,,,,,,,,,,,
PK,BR,1.78762e-05,1215997.0,,,,893.0,0.0001411046,130.0,0.0010461714,,,,0.0352112676,5.0,,,,
PK,BRA,0.0147200051,1001301394.0,,,,,,,,,,,,,,,,
PK,BS,2.91135e-05,1980394.0,,,,,,,,,,,,,,,,
PK,BT,3.3925e-06,230771.0,,,,,,,,,,,,,,,,
PK,BW,8.01724e-05,5453580.0,,,,,,,,,,,,,,,,
PK,BY,0.000505245,34368364.0,,,,,,,,,,,,,,,,
PK,BZ,4.80449e-05,3268168.0,,,,,,,,,,,,,,,,
PK,CA,0.0116735869,794074370.9999999,,,,,,,,,,,,,,,,
PK,CB,0.0003598458,24477850.0,,,,42.0,6.6365e-06,1125.0,0.0090534063,,,,0.0281690141,4.0,,,,
PK,CD,0.0002910469,19797933.0,,,,,,,,,,,,,,,,
PK,CF,3.4136e-06,232205.0,,,,,,,,,,,,,,,,
PK,CG,7.56062e-05,5142975.0,,,,,,,,,,,,,,,,
PK,CH,0.0049146668,334311208.0,,,,,,,,,,,,,,,,
PK,CI,0.0009552981,64982403.00000001,,,,,,,,,,,,,,,,
PK,CL,0.0011389656,77476047.0,,,,,,,,,,,,,,,,
PK,CM,0.0002796959,19025799.0,,,,,,,,,,,,,,,,
PK,CN,0.2147416022,14607404253.0,0.0005104083,344600000.0,0.0731311619,11296.0,0.0017849025,24647.6214421375,0.19835105,0.017750892,0.7031433416,5391000000.0,0.1056338028,15.0,0.15,3.0,0.25,3.0
PK,CO,0.0004207914,28623566.0,,,,,,,,,,,,,,,,
PK,CR,0.0001075871,7318413.0,,,,,,,,,,,,,,,,
PK,CU,5.672e-06,385825.0,,,,,,,,,,,,,,,,
PK,CV,3.634e-07,24721.0,,,,,,,,,,,,,,,,
PK,DJ,0.0006706679,45620953.0,,,,,,,,,,,,,,,,
PK,DM,1.08213e-05,736096.0,,,,,,,,,,,,,,,,
PK,DO,8.06285e-05,5484603.0,,,,,,,,,,,,,,,,
PK,DZ,0.0013337018,90722625.99999999,,,,,,,,,,,,,,,,
PK,EC,8.14124e-05,5537928.0,,,,,,,,,,,,,,,,
PK,EG,0.005107843,347451664.0,,,,,,,,,,,,,,,,
PK,ER,4.0822e-06,277682.0,,,,,,,,,,,,,,,,
PK,ET,0.0003447525,23451158.999999996,,,,,,,,,,,,,,,,
PK,EU,0.1429584283,9724485300.0,,,,,,,,,,,,,,,,
PK,FJ,1.6211e-05,1102724.0,,,,,,,,,,,,,,,,
PK,FM,1.858e-07,12640.0,,,,,,,,,,,,,,,,
PK,FO,1.36293e-05,927110.0,,,,,,,,,,,,,,,,
PK,GA,2.27072e-05,1544617.0000000002,,,,,,,,,,,,,,,,
PK,GD,1.8337e-06,124732.0,,,,,,,,,,,,,,,,
PK,GE,0.0001038415,7063628.0,,,,,,,,,,,,,,,,
PK,GH,0.0007807837,53111381.0,,,,,,,,,,,,,,,,
PK,GI,3.134e-07,21319.0,,,,,,,,,,,,,,,,
PK,GL,3.52e-08,2392.0,,,,,,,,,,,,,,,,
PK,GM,0.0004160913,28303849.999999996,,,,,,,,,,,,,,,,
PK,GN,8.87729e-05,6038617.0,,,,,,,,,,,,,,,,
PK,GQ,1.8393e-06,125116.0,,,,,,,,,,,,,,,,
PK,GT,0.0002099786,14283408.000000002,,,,,,,,,,,,,,,,
PK,GU,2.5955e-06,176551.0,,,,,,,,,,,,,,,,
PK,GW,0.0003691367,25109847.0,,,,,,,,,,,,,,,,
PK,GY,2.19446e-05,1492741.0,,,,,,,,,,,,,,,,
PK,HN,5.27331e-05,3587071.0000000005,,,,,,,,,,,,,,,,
PK,HT,0.0002299473,15641745.0,,,,,,,,,,,,,,,,
PK,ID,0.0373808235,2542762066.0,,,0.0092349931,8645.0,0.0013660129,4110.0,0.033075111,0.0010237739,,,0.0422535211,6.0,,,0.0833333333,1.0
PK,IN,0.0035738102,243101894.0,1.90638e-05,6900000.0,0.5179083989,833314.0,0.1316735341,14232.0,0.1145316253,0.1748856445,,,0.0563380282,8.0,0.05,1.0,,
PK,IQ,0.0009724569,66149598.99999999,,,,,,,,,,,,,,,,
PK,IR,0.0054868114,373230301.0,,,,,,,,,,,,,,,,
PK,IS,5.6494e-06,384290.0,,,,,,,,,,,,,,,,
PK,JM,3.16533e-05,2153159.0,,,,,,,,,,,,,,,,
PK,JO,0.0007182675,48858831.0,,,,,,,,,,,,,,,,
PK,JP,0.0191953355,1305727544.0,,,0.059777861,16434.0,0.0025967677,6145.0,0.0494517171,0.0082515398,,,0.0563380282,8.0,0.05,1.0,0.0833333333,1.0
PK,KE,0.0116604415,793180183.0,,,,,,,,,,,,,,,,
PK,KG,2.63227e-05,1790556.0,,,,,,,,,,,,,,,,
PK,KI,6.776e-07,46093.0,,,,,,,,,,,,,,,,
PK,KM,0.0001708347,11620716.0,,,,,,,,,,,,,,,,
PK,KN,6.531e-07,44428.0,,,,,,,,,,,,,,,,
PK,KW,0.0181378292,1233792620.0,,,,,,,,,,,,,,,,
PK,KZ,0.0008784102,59752243.0,,,,,,,,,,,,,,,,
PK,LA,7.8902e-06,536718.0,,,,,,,,,,,0.014084507,2.0,,,,
PK,LB,0.0001737675,11820218.0,,,,,,,,,,,,,,,,
PK,LC,3.248e-06,220942.0,,,,,,,,,,,,,,,,
PK,LR,4.39632e-05,2990518.0,,,,,,,,,,,,,,,,
PK,LS,8.932e-07,60756.0,,,,,,,,,,,,,,,,
PK,LY,0.0002013066,13693510.0,,,,,,,,,,,,,,,,
PK,MA,0.0193697349,1317590744.0,,,0.0131037065,85013.0,0.0134330662,17777.0,0.1430599145,0.0142360416,,,0.0422535211,6.0,,,0.1666666667,2.0
PK,MAR,0.0052698318,358470655.0,,,,,,,,,,,,,,,,
PK,MD,3.2436e-06,220640.0,,,,,,,,,,,,,,,,
PK,ME,0.0006701627,45586589.0,,,,,,,,,,,,,,,,
PK,MG,0.0007392781,50288038.0,,,,,,,,,,,,,,,,
PK,MH,0.0002063043,14033472.0,,,,,,,,,,,,,,,,
PK,ML,7.6859e-06,522816.0000000001,,,,,,,,,,,,,,,,
PK,MO,3.0647e-06,208470.0,,,,21.0,3.3183e-06,6.0,4.82848e-05,,,,0.0352112676,5.0,,,,
PK,MR,8.87307e-05,6035743.999999999,,,,,,,,,,,,,,,,
PK,MS,2.012e-07,13683.0,,,,,,,,,,,,,,,,
PK,MU,0.0003032607,20628756.0,,,,,,,,,,,,,,,,
PK,MV,0.0001070114,7279254.0,,,,,,,,,,,,,,,,
PK,MW,0.0001489401,10131377.0,,,,,,,,,,,,,,,,
PK,MX,0.0026473205,180079131.0,,,,,,,,,,,,,,,,
PK,MY,0.0002134284,14518075.000000002,,,0.000623986,3101.0,0.0004899949,334.0,0.0026878557,8.71008e-05,,,0.0211267606,3.0,,,,
PK,MZ,0.0016832477,114499841.0,,,,,,,,,,,,,,,,
PK,NA,2.23117e-05,1517710.9999999998,,,,,,,,,,,,,,,,
PK,NC,3.3475e-06,227705.0,,,,,,,,,,,,,,,,
PK,NE,8.497e-07,57801.0,,,,,,,,,,,,,,,,
PK,NG,0.0021518074,146372756.0,,,,,,,,,,,,,,,,
PK,NI,2.28176e-05,1552126.9999999998,,,,,,,,,,,,,,,,
PK,NK,2.5528e-06,173651.0,,,,172.0,2.7178e-05,,,0.0003623099,,,,,,,,
PK,NO,0.0012181867,82864921.0,,,,,,,,,,,,,,,,
PK,NP,0.0001191174,8102741.999999999,,,0.0063646574,1212.0,0.0001915104,,,,,,,,,,,
PK,NZ,0.0012832142,87288295.0,,,0.028703357,5899.0,0.0009321122,367.0,0.0029534223,0.0028763185,,,0.0281690141,4.0,,,,
PK,OM,0.0112294338,763861670.0,,,,,,,,,,,,,,,,
PK,PA,0.0006217887,42296040.99999999,,,,,,,,,,,,,,,,
PK,PE,0.0003526777,23990251.999999996,,,,,,,,,,,,,,,,
PK,PF,4.2485e-06,288995.0,,,,,,,,,,,,,,,,
PK,PG,1.42163e-05,967041.0,,,0.0007487832,,,,,,,,0.0281690141,4.0,,,,
PK,PH,0.0025065154,170501119.0,,,0.0068638462,530.0,8.37463e-05,1340.0,0.0107836128,0.0016824482,,,0.0352112676,5.0,,,,
PK,PS,3.76e-08,2559.0,,,,,,,,,,,,,,,,
PK,PW,9.06e-08,6165.0,,,,,,,,,,,,,,,,
PK,PY,0.000282727,19231989.0,,,,,,,,,,,,,,,,
PK,QA,0.0239784876,1631092708.0,,,,,,,,,,,,,,,,
PK,RS,6.86919e-05,4672643.0,,,,,,,,,,,,,,,,
PK,RU,0.0112075598,762373732.0,,,0.0208411332,726.0,0.0001147166,,,0.102847197,0.0489109169,375000000.0,0.0985915493,14.0,0.2,4.0,0.1666666667,2.0
PK,RW,0.0004386252,29836674.0,,,,,,,,,,,,,,,,
PK,SA,0.0341986319,2326299313.0,,,,,,,,,,,,,,,,
PK,SB,7.2367e-06,492266.0,,,,,,,,,,,,,,,,
PK,SC,5.67487e-05,3860227.0,,,,,,,,,,,,,,,,
PK,SD,0.0006378837,43390868.0,,,,,,,,,,,,,,,,
PK,SG,0.0095665693,650748357.9999999,0.0004387701,51600000.0,0.0064894546,126848.0,0.0200434944,2976.0,0.0239492775,0.0107749389,,,0.0281690141,4.0,,,,
PK,SK,0.0182728311,1242975874.0,,,0.0073630351,10720.0,0.0016938876,3603.0,0.0289950426,0.0033414635,,,0.0352112676,5.0,,,,
PK,SL,0.004794499,326137016.0,0.0020676511,30600000.0,0.0074878323,1083.0,0.0001711269,3065.0,0.0246655025,0.0015172573,,,0.0563380282,8.0,0.05,1.0,0.1666666667,2.0
PK,SLE,0.0001723511,11723870.999999998,,,,,,,,,,,,,,,,
PK,SM,2.4157e-06,164324.0,,,,,,,,,,,,,,,,
PK,SN,0.0005323232,36210310.0,,,,,,,,,,,,,,,,
PK,SO,0.0010516748,71538254.99999999,,,,,,,,,,,,,,,,
PK,SR,9.3236e-06,634220.0,,,,,,,,,,,,,,,,
PK,ST,4.411e-07,30005.0,,,,,,,,,,,,,,,,
PK,SV,4.2971e-05,2923023.0,,,,,,,,,,,,,,,,
PK,SY,0.0003755838,25548401.000000004,,,,,,,,,,,,,,,,
PK,SZ,0.0001218084,8285793.0,,,,,,,,,,,,,,,,
PK,TD,1.09042e-05,741738.0,,,,,,,,,,,,,,,,
PK,TG,0.0004080944,27759870.999999996,,,,,,,,,,,,,,,,
PK,TH,0.0152740346,1038988233.9999999,,,0.0092349931,2202.0,0.0003479422,12412.0,0.0998852258,0.0046388417,,,0.0352112676,5.0,,,,
PK,TJ,4.25265e-05,2892789.0,,,,,,,,,,,,,,,,
PK,TL,3.96651e-05,2698145.0,,,,,,,,,,,,,,,,
PK,TM,0.0001029728,7004533.0,,,,,,,,,,,,,,,,
PK,TN,0.0004505071,30644920.0,,,,,,,,,,,,,,,,
PK,TO,1.3377e-06,90997.0,,,,,,,,,,,,,,,,
PK,TR,0.0111656492,759522838.0,,,,,,,,,,,,,,,,
PK,TT,7.93811e-05,5399753.0,,,,,,,,,,,,,,,,
PK,TV,2.451e-07,16672.0,,,,,,,,,,,,,,,,
PK,TW,0.0068606803,466685215.0,,,,237.0,3.74488e-05,,,,,,,,,,,
PK,TZ,0.003242235,220547100.0,,,,,,,,,,,,,,,,
PK,UA,0.0061058105,415336578.00000006,,,,,,,,,,,,,,,,
PK,UG,0.000577025,39251068.0,,,,,,,,,,,,,,,,
PK,UK,0.0343155228,2334250602.0,,,,,,,,,,,,,,,,
PK,US,0.0989283171,6729417614.0,0.0007016975,548400000.0,0.1297890927,408412.0,0.0645339589,26065.0,0.2097573647,0.5556167827,0.0684752837,525000000.0,0.1126760563,16.0,0.5,10.0,0.0833333333,1.0
PK,UY,0.00012088,8222642.0,,,,,,,,,,,,,,,,
PK,UZ,0.0005027782,34200564.0,,,,,,,,,,,,,,,,
PK,VC,1.9906e-06,135405.0,,,,,,,,,,,,,,,,
PK,VE,2.48345e-05,1689322.0,,,,,,,,,,,,,,,,
PK,VN,0.0084637473,575730912.0,,,0.0036191189,622.0,9.82834e-05,,,0.0036292626,,,0.0352112676,5.0,,,,
PK,VU,4.3635e-06,296815.9999999999,,,,,,,,,,,,,,,,
PK,WS,7.1299e-06,484994.9999999999,,,,,,,,,,,,,,,,
PK,YE,0.0012348839,84000718.0,,,,,,,,,,,,,,,,
PK,ZA,0.0162750936,1107083439.0,,,,,,,,,,,,,,,,
PK,ZM,0.000438199,29807683.0,,,,,,,,,,,,,,,,
PK,ZW,0.0001978141,13455943.999999998,,,,,,,,,,,,,,,,
PL,AU,,,0.0004316827,80899999.99999999,,,,,,,,,,,,,,
PL,CN,,,0.0002669053,180200000.00000003,,,,,,,,,,,,,,
PL,ID,,,0.0002783376,54000000.0,,,,,,,,,,,,,,
PL,IN,,,0.0008493081,307400000.0,,,,,,,,,,,,,,
PL,JP,,,0.0001307825,13400000.0,,,,,,,,,,,,,,
PL,MA,,,2.41363e-05,3200000.0,,,,,,,,,,,,,,
PL,MO,,,0.0010871967,12300000.0,,,,,,,,,,,,,,
PL,PH,,,0.0001270344,10200000.0,,,,,,,,,,,,,,
PL,PK,,,0.0165907792,922300000.0,,,,,,,,,,,,,,
PL,RU,,,0.0101415115,1582250000.0,,,,,,,,,,,,,,
PL,SG,,,0.0001675149,19700000.0,,,,,,,,,,,,,,
PL,SK,,,0.00010037,7300000.0,,,,,,,,,,,,,,
PL,TH,,,0.0004303132,25800000.0,,,,,,,,,,,,,,
PL,TW,,,0.0001906127,6700000.0,,,,,,,,,,,,,,
PL,US,,,0.0007901518,617530000.0,,,,,,,,,,,,,,
PT,AU,,,0.0002597567,48680000.0,,,,,,,,,,,,,,
PT,CN,,,0.0001399698,94500000.00000001,,,,,,,,,,,,,,
PT,IN,,,0.000163286,59100000.0,,,,,,,,,,,,,,
PT,JP,,,0.0001707981,17500000.0,,,,,,,,,,,,,,
PT,MA,,,0.0001018249,13500000.0,,,,,,,,,,,,,,
PT,RU,,,8.9734e-06,1400000.0,,,,,,,,,,,,,,
PT,SG,,,0.0002040791,24000000.0,,,,,,,,,,,,,,
PT,SK,,,0.0027498636,200000000.0,,,,,,,,,,,,,,
PT,TH,,,0.0003736053,22400000.0,,,,,,,,,,,,,,
PT,US,,,0.0069079994,5398831846.0,,,,,,,,,,,,,,
QA,AU,,,0.0006424549,120400000.0,,,,,,,,,,,,,,
QA,BA,,,0.0029049745,82200000.0,,,,,,,,,,,,,,
QA,CN,,,0.0004279076,288900000.0,,,,,,,,,,,,,,
QA,ID,,,0.0009025354,175100000.0,,,,,,,,,,,,,,
QA,IN,,,0.0005924712,214440000.0,,,,,,,,,,,,,,
QA,MA,,,0.0002783215,36900000.0,,,,,,,,,,,,,,
QA,MY,,,0.0035009875,200399999.99999997,,,,,,,,,,,,,,
QA,NP,,,0.0100648624,30600000.0,,,,,,,,,,,,,,
QA,PH,,,3.48722e-05,2800000.0,,,,,,,,,,,,,,
QA,PK,,,0.000392149,21800000.0,,,,,,,,,,,,,,
QA,RU,,,0.0001320367,20600000.0,,,,,,,,,,,,,,
QA,SG,,,0.001919194,225700000.0,,,,,,,,,,,,,,
QA,SK,,,0.0001691166,12300000.0,,,,,,,,,,,,,,
QA,SL,,,0.0022568479,33400000.0,,,,,,,,,,,,,,
QA,TH,,,0.0001434377,8600000.0,,,,,,,,,,,,,,
QA,US,,,0.0231865987,18121100000.0,,,,,,,,,,,,,,
QA,VN,,,0.000451069,98399999.99999999,,,,,,,,,,,,,,
RO,AU,,,0.0001195265,22400000.0,,,,,,,,,,,,,,
RO,IN,,,5.41524e-05,19600000.0,,,,,,,,,,,,,,
RO,JP,,,6.53913e-05,6700000.0,,,,,,,,,,,,,,
RO,RU,,,0.00045636,71200000.0,,,,,,,,,,,,,,
RO,SG,,,0.0001768686,20800000.0,,,,,,,,,,,,,,
RO,TW,,,0.0001820778,6400000.0,,,,,,,,,,,,,,
RO,US,,,0.0003934573,307500000.0,,,,,,,,,,,,,,
RO,VN,,,3.34635e-05,7300000.0,,,,,,,,,,,,,,
RS,CN,,,4.4435e-06,3000000.0,,,,,,,,,,,,,,
RS,RU,,,0.0005627585,87800000.00000001,,,,,,,,,,,,,,
RS,SG,,,3.57138e-05,4200000.0,,,,,,,,,,,,,,
RS,US,,,1.34351e-05,10500000.0,,,,,,,,,,,,,,
RU,AE,0.0055249773,3145448548.0000005,,,,,,,,,,,,,,,,
RU,AF,0.0002706017,154057429.0,,,,,,,,,,,,,,,,
RU,AG,6e-10,347.0,,,,,,,,,,,,,,,,
RU,AI,2.3e-09,1284.0,,,,,,,,,,,,,,,,
RU,AL,0.0002387112,135901673.0,,,,,,,,,,,,,,,,
RU,AM,0.003858634,2196775494.0,,,,,,,,,,,,,,,,
RU,AN,8.61e-08,49045.0,,,,,,,,,,,,,,,,
RU,AO,0.0001442639,82131518.0,,,,,,,,,,,,,,,,
RU,AR,0.0015718715,894888903.0,,,,,,,,,,,,,,,,
RU,AU,0.0013886878,790599821.9999999,0.0009311327,174500000.0,0.0425777863,29254.0,0.0027194473,5094.0,0.0027179132,0.0093754731,,,0.0291970803,4.0,,,,
RU,AZ,0.0050268629,2861864925.0,,,,,,,,,,,,,,,,
RU,BA,0.0042478131,2418340705.0,,,0.0050091513,,,,,0.0001312078,0.0077716736,406000000.0,0.0291970803,4.0,0.0350877193,2.0,0.04,1.0
RU,BB,1.6642e-06,947451.0,,,,,,,,,,,,,,,,
