COUNTRY,POST COUNTRY,Year,POST COUNT
NZ,AU,2016,3
NZ,AU,2017,3
NZ,AU,2019,3
NZ,AU,2021,2
NZ,AU,2023,3
NZ,AT,2016,1
NZ,AT,2017,1
NZ,AT,2019,1
NZ,AT,2021,1
NZ,AT,2023,1
NZ,BB,2016,1
NZ,BB,2017,1
NZ,BB,2019,1
NZ,BE,2016,1
NZ,BE,2017,1
NZ,BE,2019,1
NZ,BE,2021,1
NZ,BE,2023,1
NZ,BRA,2016,1
NZ,BRA,2017,2
NZ,BRA,2019,2
NZ,BRA,2021,1
NZ,BRA,2023,2
NZ,CA,2016,2
NZ,CA,2017,2
NZ,CA,2019,2
NZ,CA,2021,1
NZ,CA,2023,2
NZ,CL,2016,1
NZ,CL,2017,1
NZ,CL,2019,1
NZ,CL,2021,1
NZ,CL,2023,1
NZ,CN,2016,5
NZ,CN,2017,5
NZ,CN,2019,5
NZ,CN,2021,4
NZ,CN,2023,4
NZ,CO,2019,1
NZ,CO,2023,1
NZ,CK,2016,1
NZ,CK,2017,1
NZ,CK,2019,1
NZ,CK,2021,1
NZ,CK,2023,1
NZ,EG,2016,1
NZ,EG,2017,1
NZ,EG,2019,1
NZ,EG,2021,1
NZ,EG,2023,1
NZ,ET,2016,1
NZ,ET,2017,1
NZ,ET,2019,1
NZ,ET,2021,1
NZ,ET,2023,1
NZ,FJ,2016,1
NZ,FJ,2017,1
NZ,FJ,2019,1
NZ,FJ,2021,1
NZ,FJ,2023,1
NZ,FR,2016,1
NZ,FR,2017,1
NZ,FR,2019,1
NZ,FR,2021,1
NZ,FR,2023,1
NZ,DE,2016,1
NZ,DE,2017,2
NZ,DE,2019,2
NZ,DE,2021,1
NZ,DE,2023,1
NZ,IN,2016,1
NZ,IN,2017,2
NZ,IN,2019,2
NZ,IN,2021,2
NZ,IN,2023,2
NZ,ID,2016,2
NZ,ID,2017,2
NZ,ID,2019,2
NZ,ID,2021,2
NZ,ID,2023,1
NZ,IR,2016,1
NZ,IR,2017,1
NZ,IR,2019,1
NZ,IR,2021,1
NZ,IR,2023,1
NZ,IQ,2016,1
NZ,IQ,2017,1
NZ,IQ,2019,1
NZ,IE,2019,1
NZ,IE,2021,1
NZ,IE,2023,1
NZ,IT,2016,1
NZ,IT,2017,2
NZ,IT,2019,2
NZ,IT,2021,2
NZ,IT,2023,2
NZ,JP,2016,1
NZ,JP,2017,1
NZ,JP,2019,1
NZ,JP,2021,1
NZ,JP,2023,1
NZ,KI,2016,1
NZ,KI,2017,1
NZ,KI,2019,1
NZ,KI,2021,1
NZ,KI,2023,1
NZ,MA,2016,1
NZ,MA,2017,1
NZ,MA,2019,1
NZ,MA,2021,1
NZ,MA,2023,1
NZ,MX,2016,1
NZ,MX,2017,1
NZ,MX,2019,1
NZ,MX,2021,1
NZ,MX,2023,1
NZ,MY,2016,1
NZ,MY,2017,1
NZ,MY,2019,1
NZ,MY,2023,1
NZ,NL,2016,1
NZ,NL,2017,1
NZ,NL,2019,1
NZ,NL,2021,1
NZ,NL,2023,1
NZ,NC,2016,1
NZ,NC,2017,1
NZ,NC,2019,1
NZ,NC,2021,1
NZ,NC,2023,1
NZ,NU,2016,1
NZ,NU,2017,1
NZ,NU,2019,1
NZ,NU,2021,1
NZ,NU,2023,1
NZ,PG,2016,1
NZ,PG,2017,1
NZ,PG,2019,1
NZ,PG,2021,1
NZ,PG,2023,1
NZ,PH,2016,1
NZ,PH,2017,1
NZ,PH,2019,1
NZ,PH,2021,1
NZ,PH,2023,1
NZ,PL,2016,1
NZ,PL,2017,1
NZ,PL,2019,1
NZ,PL,2021,1
NZ,PL,2023,1
NZ,RU,2016,1
NZ,RU,2017,1
NZ,RU,2019,1
NZ,RU,2021,1
NZ,RU,2023,1
NZ,WS,2016,1
NZ,WS,2017,1
NZ,WS,2019,1
NZ,WS,2021,1
NZ,WS,2023,1
NZ,SA,2016,1
NZ,SA,2017,1
NZ,SA,2019,1
NZ,SA,2021,1
NZ,SA,2023,1
NZ,SG,2016,1
NZ,SG,2017,1
NZ,SG,2019,1
NZ,SG,2021,1
NZ,SG,2023,1
NZ,SB,2016,1
NZ,SB,2017,1
NZ,SB,2019,1
NZ,SB,2021,1
NZ,SB,2023,1
NZ,ZA,2016,1
NZ,ZA,2017,1
NZ,ZA,2019,1
NZ,ZA,2021,1
NZ,ZA,2023,1
NZ,SK,2016,1
NZ,SK,2017,1
NZ,SK,2019,1
NZ,SK,2021,1
NZ,SK,2023,1
NZ,ES,2016,1
NZ,ES,2017,1
NZ,ES,2019,1
NZ,ES,2021,1
NZ,ES,2023,1
NZ,SL,2023,1
NZ,SE,2019,1
NZ,SE,2021,1
NZ,SE,2023,1
NZ,CH,2016,2
NZ,CH,2017,2
NZ,CH,2019,2
NZ,CH,2021,2
NZ,CH,2023,2
NZ,TW,2016,1
NZ,TW,2017,1
NZ,TW,2019,1
NZ,TW,2021,1
NZ,TW,2023,1
NZ,TH,2016,1
NZ,TH,2017,1
NZ,TH,2019,1
NZ,TH,2021,1
NZ,TH,2023,1
NZ,TL,2016,1
NZ,TL,2017,1
NZ,TL,2019,1
NZ,TL,2021,1
NZ,TL,2023,1
NZ,TO,2016,1
NZ,TO,2017,1
NZ,TO,2019,1
NZ,TO,2021,1
NZ,TO,2023,1
NZ,TR,2016,1
NZ,TR,2017,1
NZ,TR,2019,1
NZ,TR,2021,1
NZ,TR,2023,1
NZ,AE,2016,1
NZ,AE,2017,2
NZ,AE,2019,2
NZ,AE,2021,2
NZ,AE,2023,2
NZ,UK,2016,1
NZ,UK,2017,1
NZ,UK,2019,1
NZ,UK,2021,1
NZ,UK,2023,1
NZ,US,2016,3
NZ,US,2017,5
NZ,US,2019,5
NZ,US,2021,5
NZ,US,2023,5
NZ,VU,2016,1
NZ,VU,2017,1
NZ,VU,2019,1
NZ,VU,2021,1
NZ,VU,2023,1
NZ,VN,2016,1
NZ,VN,2017,2
NZ,VN,2019,2
NZ,VN,2021,2
NZ,VN,2023,2
NK,DZ,2017,1
NK,DZ,2019,1
NK,DZ,2021,1
NK,DZ,2023,1
NK,AO,2017,1
NK,AO,2019,1
NK,AO,2021,1
NK,AT,2017,1
NK,AT,2019,1
NK,AT,2021,1
NK,AT,2023,1
NK,BA,2017,1
NK,BA,2019,1
NK,BA,2021,1
NK,BRA,2017,1
NK,BRA,2019,1
NK,BRA,2021,1
NK,BRA,2023,1
NK,BG,2017,1
NK,BG,2019,1
NK,BG,2021,1
NK,BG,2023,1
NK,CB,2017,1
NK,CB,2019,1
NK,CB,2021,1
NK,CB,2023,1
NK,CN,2017,3
NK,CN,2019,3
NK,CN,2021,3
NK,CN,2023,2
NK,CU,2017,1
NK,CU,2019,1
NK,CU,2021,1
NK,CU,2023,1
NK,CZ,2017,1
NK,CZ,2019,1
NK,CZ,2021,1
NK,CZ,2023,1
NK,CD,2017,1
NK,CD,2019,1
NK,CD,2021,1
NK,EG,2017,1
NK,EG,2019,1
NK,EG,2021,1
NK,EG,2023,1
NK,GQ,2017,1
NK,GQ,2019,1
NK,GQ,2021,1
NK,GQ,2023,1
NK,ET,2017,1
NK,ET,2019,1
NK,ET,2021,1
NK,ET,2023,1
NK,FR,2017,1
NK,FR,2019,1
NK,FR,2021,1
NK,FR,2023,1
NK,DE,2017,1
NK,DE,2019,1
NK,DE,2021,1
NK,DE,2023,1
NK,GN,2017,1
NK,GN,2019,1
NK,GN,2021,1
NK,IN,2017,1
NK,IN,2019,1
NK,IN,2021,1
NK,IN,2023,1
NK,ID,2017,1
NK,ID,2019,1
NK,ID,2021,1
NK,ID,2023,1
NK,IR,2017,1
NK,IR,2019,1
NK,IR,2021,1
NK,IR,2023,1
NK,IT,2017,1
NK,IT,2019,1
NK,IT,2021,1
NK,IT,2023,1
NK,KW,2017,1
NK,KW,2019,1
NK,KW,2021,1
NK,KW,2023,1
NK,LA,2017,1
NK,LA,2019,1
NK,LA,2021,1
NK,LA,2023,1
NK,LY,2017,1
NK,LY,2019,1
NK,LY,2021,1
NK,LY,2023,1
NK,MA,2017,1
NK,MA,2019,1
NK,MX,2017,1
NK,MX,2019,1
NK,MX,2021,1
NK,MX,2023,1
NK,MO,2017,1
NK,MO,2019,1
NK,MO,2021,1
NK,MO,2023,1
NK,MY,2017,1
NK,MY,2019,1
NK,MY,2021,1
NK,MY,2023,1
NK,NP,2017,1
NK,NP,2019,1
NK,NP,2021,1
NK,NG,2017,1
NK,NG,2019,1
NK,NG,2021,1
NK,NG,2023,1
NK,PK,2017,1
NK,PK,2019,1
NK,PK,2021,1
NK,PK,2023,1
NK,PE,2017,1
NK,PE,2019,1
NK,PE,2021,1
NK,PE,2023,1
NK,PL,2017,1
NK,PL,2019,1
NK,PL,2021,1
NK,PL,2023,1
NK,RO,2017,1
NK,RO,2019,1
NK,RO,2021,1
NK,RO,2023,1
NK,RU,2017,2
NK,RU,2019,2
NK,RU,2021,1
NK,RU,2023,1
NK,SN,2017,1
NK,SN,2019,1
NK,SN,2021,1
NK,SG,2017,1
NK,SG,2019,1
NK,SG,2021,1
NK,SG,2023,1
NK,ZA,2017,1
NK,ZA,2019,1
NK,ZA,2021,1
NK,ZA,2023,1
NK,SS,2023,1
NK,ES,2017,1
NK,ES,2019,1
NK,ES,2021,1
NK,SE,2017,1
NK,SE,2019,1
NK,SE,2021,1
NK,SE,2023,1
NK,CH,2017,1
NK,CH,2019,1
NK,CH,2021,1
NK,CH,2023,2
NK,SY,2017,1
NK,SY,2019,1
NK,SY,2021,1
NK,SY,2023,1
NK,TZ,2017,1
NK,TZ,2019,1
NK,TZ,2021,1
NK,TZ,2023,1
NK,TH,2017,1
NK,TH,2019,1
NK,TH,2021,1
NK,TH,2023,1
NK,UG,2017,1
NK,UG,2019,1
NK,UG,2021,1
NK,UK,2017,1
NK,UK,2019,1
NK,UK,2021,1
NK,UK,2023,1
NK,US,2017,1
NK,US,2019,1
NK,US,2021,1
NK,US,2023,1
NK,VE,2017,1
NK,VE,2019,1
NK,VE,2021,1
NK,VE,2023,1
NK,VN,2017,1
NK,VN,2019,1
NK,VN,2021,1
NK,VN,2023,1
NO,AF,2016,1
NO,AF,2017,1
NO,AF,2019,1
NO,DZ,2016,1
NO,DZ,2017,1
NO,DZ,2019,1
NO,DZ,2021,1
NO,DZ,2023,1
NO,AO,2016,1
NO,AO,2017,1
NO,AO,2019,1
NO,AO,2021,1
NO,AO,2023,1
NO,AR,2016,1
NO,AR,2017,1
NO,AR,2019,1
NO,AR,2021,1
NO,AR,2023,1
NO,AU,2016,1
NO,AU,2017,1
NO,AU,2019,1
NO,AU,2021,1
NO,AU,2023,1
NO,AT,2016,2
NO,AT,2017,2
NO,AT,2019,2
NO,AT,2021,2
NO,AT,2023,2
NO,AZ,2016,1
NO,AZ,2017,1
NO,BA,2016,1
NO,BA,2017,1
NO,BA,2019,1
NO,BA,2021,1
NO,BA,2023,1
NO,BE,2016,3
NO,BE,2017,3
NO,BE,2019,3
NO,BE,2021,3
NO,BE,2023,2
NO,BIH,2016,1
NO,BIH,2017,1
NO,BIH,2019,1
NO,BIH,2021,1
NO,BIH,2023,1
NO,BRA,2016,2
NO,BRA,2017,2
NO,BRA,2019,2
NO,BRA,2021,2
NO,BRA,2023,2
NO,CA,2016,1
NO,CA,2017,1
NO,CA,2019,1
NO,CA,2021,1
NO,CA,2023,1
NO,CL,2016,1
NO,CL,2017,1
NO,CL,2019,1
NO,CL,2021,1
NO,CL,2023,1
NO,CN,2016,3
NO,CN,2017,3
NO,CN,2019,3
NO,CN,2021,3
NO,CN,2023,3
NO,CO,2016,1
NO,CO,2017,1
NO,CO,2019,1
NO,CO,2021,1
NO,CO,2023,1
NO,HR,2016,1
NO,HR,2017,1
NO,HR,2019,1
NO,HR,2021,1
NO,HR,2023,1
NO,CU,2016,1
NO,CU,2017,1
NO,CU,2019,1
NO,CU,2021,1
NO,CU,2023,1
NO,CZ,2016,1
NO,CZ,2017,1
NO,CZ,2019,1
NO,CZ,2021,1
NO,CZ,2023,1
NO,CD,2021,1
NO,CD,2023,1
NO,DK,2016,1
NO,DK,2017,1
NO,DK,2019,1
NO,DK,2021,1
NO,DK,2023,1
NO,EG,2016,1
NO,EG,2017,1
NO,EG,2019,1
NO,EG,2021,1
NO,EG,2023,1
NO,EE,2016,1
NO,EE,2017,1
NO,EE,2019,1
NO,EE,2021,1
NO,EE,2023,1
NO,ET,2016,1
NO,ET,2017,1
NO,ET,2019,2
NO,ET,2021,2
NO,ET,2023,2
NO,FI,2016,1
NO,FI,2017,1
NO,FI,2019,1
NO,FI,2021,1
NO,FI,2023,1
NO,FR,2016,3
NO,FR,2017,3
NO,FR,2019,3
NO,FR,2021,3
NO,FR,2023,3
NO,GE,2019,1
NO,GE,2021,1
NO,GE,2023,1
NO,DE,2016,1
NO,DE,2017,1
NO,DE,2019,1
NO,DE,2021,1
NO,DE,2023,1
NO,GH,2016,1
NO,GH,2017,1
NO,GH,2019,1
NO,GH,2021,1
NO,GH,2023,1
NO,GR,2016,1
NO,GR,2017,1
NO,GR,2019,1
NO,GR,2021,1
NO,GR,2023,1
NO,GT,2016,1
NO,GT,2017,1
NO,HU,2016,1
NO,HU,2017,1
NO,HU,2019,1
NO,HU,2021,1
NO,HU,2023,1
NO,IS,2016,1
NO,IS,2017,1
NO,IS,2019,1
NO,IS,2021,1
NO,IS,2023,1
NO,IN,2016,2
NO,IN,2017,2
NO,IN,2019,2
NO,IN,2021,2
NO,IN,2023,2
NO,ID,2016,1
NO,ID,2017,1
NO,ID,2019,1
NO,ID,2021,1
NO,ID,2023,1
NO,IR,2016,1
NO,IR,2017,1
NO,IR,2019,1
NO,IR,2021,1
NO,IR,2023,1
NO,IE,2016,1
NO,IE,2017,1
NO,IE,2019,1
NO,IE,2021,1
NO,IE,2023,1
NO,IL,2016,1
NO,IL,2017,1
NO,IL,2019,1
NO,IL,2021,1
NO,IL,2023,1
NO,IT,2016,2
NO,IT,2017,2
NO,IT,2019,2
NO,IT,2021,2
NO,IT,2023,2
NO,JP,2016,1
NO,JP,2017,1
NO,JP,2019,1
NO,JP,2021,1
NO,JP,2023,1
NO,JO,2016,1
NO,JO,2017,1
NO,JO,2019,1
NO,JO,2021,1
NO,JO,2023,1
NO,KZ,2016,1
NO,KE,2016,1
NO,KE,2017,1
NO,KE,2019,1
NO,KE,2021,1
NO,KE,2023,1
NO,XK,2016,1
NO,XK,2017,1
NO,XK,2019,1
NO,XK,2021,1
NO,LV,2016,1
NO,LV,2017,1
NO,LV,2019,1
NO,LV,2021,1
NO,LV,2023,1
NO,LB,2016,1
NO,LB,2017,1
NO,LB,2019,1
NO,LB,2021,1
NO,LB,2023,1
NO,LT,2016,1
NO,LT,2017,1
NO,LT,2019,1
NO,LT,2021,1
NO,LT,2023,1
NO,MW,2016,1
NO,MW,2017,1
NO,MW,2019,1
NO,MW,2021,1
NO,MW,2023,1
NO,MA,2016,1
NO,MA,2017,1
NO,MA,2019,1
NO,MA,2021,1
NO,MA,2023,1
NO,ML,2019,1
NO,ML,2021,1
NO,MX,2016,1
NO,MX,2017,1
NO,MX,2019,1
NO,MX,2021,1
NO,MX,2023,1
NO,MAR,2016,1
NO,MAR,2017,1
NO,MAR,2019,1
NO,MAR,2021,1
NO,MAR,2023,1
NO,MZ,2016,1
NO,MZ,2017,1
NO,MZ,2019,1
NO,MZ,2021,1
NO,MZ,2023,1
NO,MY,2016,1
NO,MY,2017,1
NO,MY,2019,1
NO,MY,2021,1
NO,MY,2023,1
NO,NP,2016,1
NO,NP,2017,1
NO,NP,2019,1
NO,NP,2021,1
NO,NP,2023,1
NO,NL,2016,1
NO,NL,2017,1
NO,NL,2019,1
NO,NL,2021,1
NO,NL,2023,1
NO,NG,2016,1
NO,NG,2017,1
NO,NG,2019,1
NO,NG,2021,1
NO,NG,2023,1
NO,PK,2016,1
NO,PK,2017,1
NO,PK,2019,1
NO,PK,2021,1
NO,PK,2023,1
NO,PH,2016,1
NO,PH,2017,1
NO,PH,2019,1
NO,PH,2021,1
NO,PH,2023,1
NO,PL,2016,1
NO,PL,2017,1
NO,PL,2019,1
NO,PL,2021,1
NO,PL,2023,1
NO,PT,2016,1
NO,PT,2017,1
NO,PT,2019,1
NO,PT,2021,1
NO,PT,2023,1
NO,RO,2016,1
NO,RO,2017,1
NO,RO,2019,1
NO,RO,2021,1
NO,RO,2023,1
NO,RU,2016,3
NO,RU,2017,3
NO,RU,2019,3
NO,RU,2021,3
NO,RU,2023,2
NO,SA,2016,1
NO,SA,2017,1
NO,SA,2019,1
NO,SA,2021,1
NO,SA,2023,1
NO,RS,2016,1
NO,RS,2017,1
NO,RS,2019,1
NO,RS,2021,1
NO,RS,2023,1
NO,SG,2016,1
NO,SG,2017,1
NO,SG,2019,1
NO,SG,2021,1
NO,SG,2023,1
NO,SVK,2016,1
NO,SVK,2017,1
NO,SVK,2019,1
NO,SVK,2021,1
NO,ZA,2016,1
NO,ZA,2017,1
NO,ZA,2019,1
NO,ZA,2021,1
NO,ZA,2023,1
NO,SK,2016,1
NO,SK,2017,1
NO,SK,2019,1
NO,SK,2021,1
NO,SK,2023,1
NO,SS,2016,1
NO,SS,2017,1
NO,SS,2019,1
NO,SS,2021,1
NO,SS,2023,1
NO,ES,2016,1
NO,ES,2017,1
NO,ES,2019,1
NO,ES,2021,1
NO,ES,2023,1
NO,SL,2016,1
NO,SL,2017,1
NO,SL,2019,1
NO,SL,2021,1
NO,PS,2016,1
NO,PS,2017,1
NO,PS,2019,1
NO,PS,2021,1
NO,PS,2023,1
NO,SD,2016,1
NO,SD,2017,1
NO,SD,2019,1
NO,SD,2021,1
NO,SE,2016,1
NO,SE,2017,1
NO,SE,2019,1
NO,SE,2021,1
NO,SE,2023,1
NO,CH,2016,2
NO,CH,2017,3
NO,CH,2019,3
NO,CH,2021,3
NO,CH,2023,3
NO,TZ,2016,1
NO,TZ,2017,1
NO,TZ,2019,1
NO,TZ,2021,1
NO,TZ,2023,1
NO,TH,2016,1
NO,TH,2017,1
NO,TH,2019,1
NO,TH,2021,1
NO,TH,2023,1
NO,TR,2016,1
NO,TR,2017,1
NO,TR,2019,1
NO,TR,2021,1
NO,TR,2023,1
NO,UG,2016,1
NO,UG,2017,1
NO,UG,2019,1
NO,UG,2021,1
NO,UG,2023,1
NO,UA,2016,1
NO,UA,2017,1
NO,UA,2019,1
NO,UA,2021,1
NO,UA,2023,1
NO,AE,2016,1
NO,AE,2017,1
NO,AE,2019,1
NO,AE,2021,1
NO,AE,2023,1
NO,UK,2016,1
NO,UK,2017,1
NO,UK,2019,1
NO,UK,2021,1
NO,UK,2023,1
NO,US,2016,5
NO,US,2017,5
NO,US,2019,5
NO,US,2021,5
NO,US,2023,4
NO,VN,2016,1
NO,VN,2017,1
NO,VN,2019,1
NO,VN,2021,1
NO,VN,2023,1
NO,ZM,2016,1
NO,ZW,2016,1
PK,AF,2017,5
PK,AF,2019,5
PK,AF,2021,5
PK,AF,2023,5
PK,DZ,2017,1
PK,DZ,2019,1
PK,DZ,2021,1
PK,DZ,2023,1
PK,AR,2017,1
PK,AR,2019,1
PK,AR,2021,1
PK,AR,2023,1
PK,AU,2017,2
PK,AU,2019,3
PK,AU,2021,3
PK,AU,2023,3
PK,AT,2017,1
PK,AT,2019,1
PK,AT,2021,1
PK,AT,2023,1
PK,AZ,2017,1
PK,AZ,2019,1
PK,AZ,2021,1
PK,AZ,2023,1
PK,BH,2017,1
PK,BH,2019,1
PK,BH,2021,1
PK,BH,2023,1
PK,BA,2017,1
PK,BA,2019,1
PK,BA,2021,1
PK,BA,2023,1
PK,BY,2017,1
PK,BY,2019,1
PK,BY,2021,1
PK,BY,2023,1
PK,BE,2017,1
PK,BE,2019,1
PK,BE,2021,1
PK,BE,2023,1
PK,BIH,2017,1
PK,BIH,2019,1
PK,BIH,2021,1
PK,BIH,2023,1
PK,BRA,2017,1
PK,BRA,2019,1
PK,BRA,2021,1
PK,BRA,2023,1
PK,BR,2017,1
PK,BR,2019,1
PK,BR,2021,1
PK,BR,2023,1
PK,BG,2017,1
PK,BG,2019,1
PK,BG,2021,1
PK,BG,2023,1
PK,CB,2017,1
PK,CB,2019,1
PK,CB,2021,1
PK,CB,2023,1
PK,CA,2017,4
PK,CA,2019,4
PK,CA,2021,4
PK,CA,2023,4
PK,CN,2017,5
PK,CN,2019,5
PK,CN,2021,5
PK,CN,2023,5
PK,CI,2023,1
PK,CU,2017,1
PK,CU,2019,1
PK,CU,2021,1
PK,CU,2023,1
PK,CZ,2017,1
PK,CZ,2019,1
PK,CZ,2021,1
PK,CZ,2023,1
PK,DK,2017,1
PK,DK,2019,1
PK,DK,2021,1
PK,DK,2023,1
PK,DJ,2023,1
PK,EG,2017,1
PK,EG,2019,1
PK,EG,2021,1
PK,EG,2023,1
PK,ET,2017,1
PK,ET,2019,1
PK,ET,2021,1
PK,ET,2023,1
PK,FR,2017,1
PK,FR,2019,1
PK,FR,2021,1
PK,FR,2023,1
PK,DE,2017,2
PK,DE,2019,2
PK,DE,2021,2
PK,DE,2023,2
PK,GH,2023,1
PK,GR,2017,1
PK,GR,2019,1
PK,GR,2021,1
PK,GR,2023,1
PK,HU,2017,1
PK,HU,2019,1
PK,HU,2021,1
PK,HU,2023,1
PK,IN,2017,1
PK,IN,2019,1
PK,IN,2021,1
PK,IN,2023,1
PK,ID,2017,1
PK,ID,2019,1
PK,ID,2021,1
PK,ID,2023,1
PK,IR,2017,3
PK,IR,2019,3
PK,IR,2021,3
PK,IR,2023,3
PK,IQ,2017,1
PK,IQ,2019,1
PK,IQ,2021,1
PK,IQ,2023,1
PK,IE,2017,1
PK,IE,2019,1
PK,IE,2021,1
PK,IE,2023,1
PK,IT,2017,2
PK,IT,2019,2
PK,IT,2021,2
PK,IT,2023,2
PK,JP,2017,2
PK,JP,2019,2
PK,JP,2021,1
PK,JP,2023,1
PK,JO,2017,1
PK,JO,2019,1
PK,JO,2021,1
PK,JO,2023,1
PK,KZ,2017,1
PK,KZ,2019,1
PK,KZ,2021,1
PK,KZ,2023,1
PK,KE,2017,1
PK,KE,2019,1
PK,KE,2021,1
PK,KE,2023,1
PK,KW,2017,1
PK,KW,2019,1
PK,KW,2021,1
PK,KW,2023,1
PK,KG,2017,1
PK,KG,2019,1
PK,KG,2021,1
PK,KG,2023,1
PK,LB,2017,1
PK,LB,2019,1
PK,LB,2021,1
PK,LB,2023,1
PK,LY,2017,1
PK,LY,2019,1
PK,LY,2021,1
PK,LY,2023,1
PK,MA,2017,1
PK,MA,2019,1
PK,MA,2021,1
PK,MA,2023,1
PK,MV,2017,1
PK,MV,2019,1
PK,MV,2021,1
PK,MV,2023,1
PK,MU,2017,1
PK,MU,2019,1
PK,MU,2021,1
PK,MU,2023,1
PK,MX,2017,1
PK,MX,2019,1
PK,MX,2021,1
PK,MX,2023,1
PK,MAR,2017,1
PK,MAR,2019,1
PK,MAR,2021,1
PK,MAR,2023,1
PK,MY,2017,1
PK,MY,2019,1
PK,MY,2021,1
PK,MY,2023,1
PK,NP,2017,1
PK,NP,2019,1
PK,NP,2021,1
PK,NP,2023,1
PK,NL,2017,1
PK,NL,2019,1
PK,NL,2021,1
PK,NL,2023,1
PK,NZ,2017,1
PK,NZ,2019,1
PK,NZ,2021,1
PK,NZ,2023,1
PK,NE,2017,1
PK,NE,2019,1
PK,NE,2021,1
PK,NE,2023,1
PK,NG,2017,1
PK,NG,2019,1
PK,NG,2021,1
PK,NG,2023,1
PK,NK,2017,1
PK,NK,2019,1
PK,NO,2017,1
PK,NO,2019,1
PK,NO,2021,1
PK,NO,2023,1
PK,OM,2017,1
PK,OM,2019,1
PK,OM,2021,1
PK,OM,2023,1
PK,PH,2017,1
PK,PH,2019,1
PK,PH,2021,1
PK,PH,2023,1
PK,PL,2017,1
PK,PL,2019,1
PK,PL,2021,1
PK,PL,2023,1
PK,PT,2017,1
PK,PT,2019,1
PK,PT,2021,1
PK,PT,2023,1
PK,QA,2017,1
PK,QA,2019,1
PK,QA,2021,1
PK,QA,2023,1
PK,RO,2017,1
PK,RO,2019,1
PK,RO,2021,1
PK,RO,2023,1
PK,RU,2017,1
PK,RU,2019,1
PK,RU,2021,1
PK,RU,2023,1
PK,RW,2023,1
PK,SA,2017,2
PK,SA,2019,2
PK,SA,2021,2
PK,SA,2023,3
PK,SN,2017,1
PK,SN,2019,1
PK,SN,2021,1
PK,SN,2023,1
PK,RS,2017,1
PK,RS,2019,1
PK,RS,2021,1
PK,RS,2023,1
PK,SG,2017,1
PK,SG,2019,1
PK,SG,2021,1
PK,SG,2023,1
PK,ZA,2017,1
PK,ZA,2019,1
PK,ZA,2021,1
PK,ZA,2023,1
PK,SK,2017,1
PK,SK,2019,1
PK,SK,2021,1
PK,SK,2023,1
PK,ES,2017,2
PK,ES,2019,2
PK,ES,2021,2
PK,ES,2023,2
PK,SL,2017,1
PK,SL,2019,1
PK,SL,2021,1
PK,SL,2023,1
PK,SD,2017,1
PK,SD,2019,1
PK,SD,2021,1
PK,SD,2023,1
PK,SE,2017,1
PK,SE,2019,1
PK,SE,2021,1
PK,SE,2023,1
PK,CH,2017,2
PK,CH,2019,2
PK,CH,2021,2
PK,CH,2023,2
PK,SY,2017,1
PK,SY,2019,1
PK,SY,2021,1
PK,SY,2023,1
PK,TJ,2017,1
PK,TJ,2019,1
PK,TJ,2021,1
PK,TJ,2023,1
PK,TZ,2017,1
PK,TZ,2019,1
PK,TZ,2021,1
PK,TZ,2023,1
PK,TH,2017,1
PK,TH,2019,1
PK,TH,2021,1
PK,TH,2023,1
PK,TN,2017,1
PK,TN,2019,1
PK,TN,2021,1
PK,TN,2023,1
PK,TR,2017,2
PK,TR,2019,2
PK,TR,2021,2
PK,TR,2023,2
PK,TM,2017,1
PK,TM,2019,1
PK,TM,2021,1
PK,TM,2023,1
PK,UG,2023,1
PK,UA,2017,1
PK,UA,2019,1
PK,UA,2021,1
PK,UA,2023,1
PK,AE,2017,2
PK,AE,2019,2
PK,AE,2021,2
PK,AE,2023,2
PK,UK,2017,5
PK,UK,2019,5
PK,UK,2021,5
PK,UK,2023,5
PK,US,2017,6
PK,US,2019,6
PK,US,2021,6
PK,US,2023,6
PK,UZ,2017,1
PK,UZ,2019,1
PK,UZ,2021,1
PK,UZ,2023,1
PK,VN,2017,1
PK,VN,2019,1
PK,VN,2021,1
PK,VN,2023,1
PK,ZW,2017,1
PK,ZW,2019,1
PK,ZW,2021,1
PK,ZW,2023,1
PG,AU,2021,4
PG,AU,2023,4
PG,BE,2021,1
PG,BE,2023,1
PG,CN,2021,1
PG,CN,2023,1
PG,FJ,2021,1
PG,FJ,2023,1
PG,IN,2021,1
PG,IN,2023,1
PG,ID,2021,2
PG,ID,2023,2
PG,JP,2021,1
PG,JP,2023,1
PG,JE,2023,1
PG,MA,2021,1
PG,MA,2023,1
PG,NZ,2021,1
PG,NZ,2023,1
PG,PH,2021,1
PG,PH,2023,1
PG,SG,2021,1
PG,SG,2023,1
PG,SB,2021,1
PG,SB,2023,1
PG,SK,2021,1
PG,SK,2023,1
PG,TW,2021,1
PG,UK,2021,1
PG,UK,2023,1
PG,US,2021,2
PG,US,2023,2
PH,AR,2017,1
PH,AR,2019,1
PH,AR,2021,1
PH,AR,2023,1
PH,AU,2017,2
PH,AU,2019,2
PH,AU,2021,3
PH,AU,2023,3
PH,AT,2017,1
PH,AT,2019,1
PH,AT,2021,1
PH,AT,2023,1
PH,BH,2017,1
PH,BH,2019,1
PH,BH,2021,1
PH,BH,2023,1
PH,BA,2017,1
PH,BA,2019,1
PH,BA,2021,1
PH,BA,2023,1
PH,BE,2017,1
PH,BE,2019,1
PH,BE,2021,1
PH,BE,2023,1
PH,BRA,2017,1
PH,BRA,2019,1
